profile_audit_sequence,decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,verified_decision_applied,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note,audit_unit_profile_count,evidence_route,audit_priority,profile_search_query,profile_search_url,official_site_search_query,official_site_search_url,audit_rule
66,profile:Atlanta_GA_L:google:cid:13815089370373089399,Atlanta_GA_L,google:cid:13815089370373089399,Healing Community Center,"1188 Ralph David Abernathy Blvd SW, Atlanta, GA 30310",maps_core,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1404-564-7749,healatlanta.org,https://healatlanta.org/,4.0,33.7380341,-84.42697319999999,False,https://www.google.com/maps?cid=13815089370373089399,website_then_google_profile,healatlanta.org,eligibility_review_block:e66361ef703d9843,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Healing Community Center"" ""1188 Ralph David Abernathy Blvd SW, Atlanta, GA 30310"" ""+1404-564-7749"" dentist dental patients",https://www.google.com/search?q=%22Healing+Community+Center%22+%221188+Ralph+David+Abernathy+Blvd+SW%2C+Atlanta%2C+GA+30310%22+%22%2B1404-564-7749%22+dentist+dental+patients,"site:healatlanta.org ""Healing Community Center"" dental dentist patients",https://www.google.com/search?q=site%3Ahealatlanta.org+%22Healing+Community+Center%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
67,profile:Atlanta_GA_L:google:cid:1014165455047184436,Atlanta_GA_L,google:cid:1014165455047184436,Georgia State University Student Clinic,"75 Piedmont Ave NE Ste 200, Atlanta, GA 30312",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1404-413-1930,health.gsu.edu,http://health.gsu.edu/,71.0,33.7566635,-84.3819613,False,https://www.google.com/maps?cid=1014165455047184436,website_then_google_profile,health.gsu.edu,eligibility_review_block:848929f859c17027,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Georgia State University Student Clinic"" ""75 Piedmont Ave NE Ste 200, Atlanta, GA 30312"" ""+1404-413-1930"" dentist dental patients",https://www.google.com/search?q=%22Georgia+State+University+Student+Clinic%22+%2275+Piedmont+Ave+NE+Ste+200%2C+Atlanta%2C+GA+30312%22+%22%2B1404-413-1930%22+dentist+dental+patients,"site:health.gsu.edu ""Georgia State University Student Clinic"" dental dentist patients",https://www.google.com/search?q=site%3Ahealth.gsu.edu+%22Georgia+State+University+Student+Clinic%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
68,profile:NYC_NY_L:google:cid:7258043979584977031,NYC_NY_L,google:cid:7258043979584977031,Ramon Velez Health Center,"754 E 151st St, Bronx, NY 10455",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-734-2539,lacasadesalud.org,https://lacasadesalud.org/,102.0,40.8146303,-73.90727729999999,False,https://www.google.com/maps?cid=7258043979584977031,website_then_google_profile,lacasadesalud.org,eligibility_review_block:d7fe3314dc303384,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Ramon Velez Health Center"" ""754 E 151st St, Bronx, NY 10455"" ""+1718-734-2539"" dentist dental patients",https://www.google.com/search?q=%22Ramon+Velez+Health+Center%22+%22754+E+151st+St%2C+Bronx%2C+NY+10455%22+%22%2B1718-734-2539%22+dentist+dental+patients,"site:lacasadesalud.org ""Ramon Velez Health Center"" dental dentist patients",https://www.google.com/search?q=site%3Alacasadesalud.org+%22Ramon+Velez+Health+Center%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
69,profile:Atlanta_GA_L:google:cid:2389707156626682339,Atlanta_GA_L,google:cid:2389707156626682339,Lee Denture Lab,"171 Cleveland Ave SW, Atlanta, GA 30315",business_listings,Denture care center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:fe4a0b2a99a6e2f0,unknown,,Denture care center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1404-762-5441,leedenturelaboratory.com,http://leedenturelaboratory.com/,31.0,33.6815609,-84.3946002,False,https://www.google.com/maps?cid=2389707156626682339,website_then_google_profile,leedenturelaboratory.com,eligibility_review_block:e2bdff965f0fcdfd,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Lee Denture Lab"" ""171 Cleveland Ave SW, Atlanta, GA 30315"" ""+1404-762-5441"" dentist dental patients",https://www.google.com/search?q=%22Lee+Denture+Lab%22+%22171+Cleveland+Ave+SW%2C+Atlanta%2C+GA+30315%22+%22%2B1404-762-5441%22+dentist+dental+patients,"site:leedenturelaboratory.com ""Lee Denture Lab"" dental dentist patients",https://www.google.com/search?q=site%3Aleedenturelaboratory.com+%22Lee+Denture+Lab%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
70,profile:Buffalo_NY_L:google:cid:17955257316026171728,Buffalo_NY_L,google:cid:17955257316026171728,"Buffalo Family Chiropractic Wellness, P.C.","369 Delaware Ave, Buffalo, NY 14202",maps_core,Chiropractor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:dedfc745d89f2414,unknown,,Chiropractor,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-854-1563,livewellbuffalo.com,https://livewellbuffalo.com/,60.0,42.8943384,-78.87533859999999,False,https://www.google.com/maps?cid=17955257316026171728,website_then_google_profile,livewellbuffalo.com,eligibility_review_block:d02060af39cc78df,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Buffalo Family Chiropractic Wellness, P.C."" ""369 Delaware Ave, Buffalo, NY 14202"" ""+1716-854-1563"" dentist dental patients",https://www.google.com/search?q=%22Buffalo+Family+Chiropractic+Wellness%2C+P.C.%22+%22369+Delaware+Ave%2C+Buffalo%2C+NY+14202%22+%22%2B1716-854-1563%22+dentist+dental+patients,"site:livewellbuffalo.com ""Buffalo Family Chiropractic Wellness, P.C."" dental dentist patients",https://www.google.com/search?q=site%3Alivewellbuffalo.com+%22Buffalo+Family+Chiropractic+Wellness%2C+P.C.%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
71,profile:NYC_NY_L:google:cid:10654524086348142840,NYC_NY_L,google:cid:10654524086348142840,Long Island Denture Center,"142 Union Ave, Lynbrook, NY 11563",business_listings,Denture care center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:fe4a0b2a99a6e2f0,unknown,,Denture care center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1516-905-3368,longislanddenturecenter.com,https://longislanddenturecenter.com/,2.0,40.6497456,-73.67539579999999,False,https://www.google.com/maps?cid=10654524086348142840,website_then_google_profile,longislanddenturecenter.com,eligibility_review_block:4b83727581ef5e9d,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Long Island Denture Center"" ""142 Union Ave, Lynbrook, NY 11563"" ""+1516-905-3368"" dentist dental patients",https://www.google.com/search?q=%22Long+Island+Denture+Center%22+%22142+Union+Ave%2C+Lynbrook%2C+NY+11563%22+%22%2B1516-905-3368%22+dentist+dental+patients,"site:longislanddenturecenter.com ""Long Island Denture Center"" dental dentist patients",https://www.google.com/search?q=site%3Alongislanddenturecenter.com+%22Long+Island+Denture+Center%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
72,profile:SanFrancisco_CA_L:google:cid:3260818236341142390,SanFrancisco_CA_L,google:cid:3260818236341142390,Lyon-Martin Community Health Services,"1735 Mission St, San Francisco, CA 94103",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1415-565-7667,lyon-martin.org,http://lyon-martin.org/,63.0,37.7693726,-122.4197856,False,https://www.google.com/maps?cid=3260818236341142390,website_then_google_profile,lyon-martin.org,eligibility_review_block:c85be1a121dd115f,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Lyon-Martin Community Health Services"" ""1735 Mission St, San Francisco, CA 94103"" ""+1415-565-7667"" dentist dental patients",https://www.google.com/search?q=%22Lyon-Martin+Community+Health+Services%22+%221735+Mission+St%2C+San+Francisco%2C+CA+94103%22+%22%2B1415-565-7667%22+dentist+dental+patients,"site:lyon-martin.org ""Lyon-Martin Community Health Services"" dental dentist patients",https://www.google.com/search?q=site%3Alyon-martin.org+%22Lyon-Martin+Community+Health+Services%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
73,profile:Macon_GA_M:google:cid:14174239940159880544,Macon_GA_M,google:cid:14174239940159880544,Macon Holistic,"1080 3rd St Ste 200, Macon, GA 31201",maps_core,Acupuncture clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:11aa1e916db1aa85,unknown,,Acupuncture clinic,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1478-284-1576,maconholistic.com,http://maconholistic.com/,37.0,32.8279774,-83.6333236,False,https://www.google.com/maps?cid=14174239940159880544,website_then_google_profile,maconholistic.com,eligibility_review_block:fde81239f988589c,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Macon Holistic"" ""1080 3rd St Ste 200, Macon, GA 31201"" ""+1478-284-1576"" dentist dental patients",https://www.google.com/search?q=%22Macon+Holistic%22+%221080+3rd+St+Ste+200%2C+Macon%2C+GA+31201%22+%22%2B1478-284-1576%22+dentist+dental+patients,"site:maconholistic.com ""Macon Holistic"" dental dentist patients",https://www.google.com/search?q=site%3Amaconholistic.com+%22Macon+Holistic%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
74,profile:NYC_NY_L:google:cid:12734663689420348493,NYC_NY_L,google:cid:12734663689420348493,Meadow Park Rehab & Healthcare,"78-10 164th St, Fresh Meadows, NY 11366",business_listings,Nursing home,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:0ec14e66a4663c8f,unknown,,Nursing home,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-591-8300,meadowparkrehab.com,http://meadowparkrehab.com/,239.0,40.722552,-73.8049346,False,https://www.google.com/maps?cid=12734663689420348493,website_then_google_profile,meadowparkrehab.com,eligibility_review_block:6f72609514868811,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Meadow Park Rehab & Healthcare"" ""78-10 164th St, Fresh Meadows, NY 11366"" ""+1718-591-8300"" dentist dental patients",https://www.google.com/search?q=%22Meadow+Park+Rehab+%26+Healthcare%22+%2278-10+164th+St%2C+Fresh+Meadows%2C+NY+11366%22+%22%2B1718-591-8300%22+dentist+dental+patients,"site:meadowparkrehab.com ""Meadow Park Rehab & Healthcare"" dental dentist patients",https://www.google.com/search?q=site%3Ameadowparkrehab.com+%22Meadow+Park+Rehab+%26+Healthcare%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
75,profile:FortBragg_CA_S:google:cid:14917014621510948541,FortBragg_CA_S,google:cid:14917014621510948541,"Mendocino Coast Clinics, Inc","205 South St, Fort Bragg, CA 95437",maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-964-1251,mendocinocoastclinics.org,http://mendocinocoastclinics.org/,39.0,39.4316044,-123.8037061,False,https://www.google.com/maps?cid=14917014621510948541,website_then_google_profile,mendocinocoastclinics.org,eligibility_review_block:2339edbd9a7901c4,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Mendocino Coast Clinics, Inc"" ""205 South St, Fort Bragg, CA 95437"" ""+1707-964-1251"" dentist dental patients",https://www.google.com/search?q=%22Mendocino+Coast+Clinics%2C+Inc%22+%22205+South+St%2C+Fort+Bragg%2C+CA+95437%22+%22%2B1707-964-1251%22+dentist+dental+patients,"site:mendocinocoastclinics.org ""Mendocino Coast Clinics, Inc"" dental dentist patients",https://www.google.com/search?q=site%3Amendocinocoastclinics.org+%22Mendocino+Coast+Clinics%2C+Inc%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
