decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note
profile:Buffalo_NY_L:google:cid:2431502444806696710,Buffalo_NY_L,google:cid:2431502444806696710,Good Neighbors Health Care,"175 Jefferson Ave, Buffalo, NY 14210",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-856-2400,www.harvesthousebuffalo.org,https://www.harvesthousebuffalo.org/good-neighbors-health-care,37.0,42.8802206,-78.853402,https://www.google.com/maps?cid=2431502444806696710,website_then_google_profile,www.harvesthousebuffalo.org,eligibility_review_block:8e804d2e1514eb69,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Buffalo_NY_L:google:cid:15791159538290549542,Buffalo_NY_L,google:cid:15791159538290549542,Pediatric Dental – Golisano Children’s Buffalo Outpatient Center (Conventus),"1001 Main St, Buffalo, NY 14203",maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,pediatrics,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-323-6040,www.ochbuffalo.org,https://www.ochbuffalo.org/care-treatment/Craniofacial-Center-of-Western-New-York/,1.0,42.9008482,-78.868796,https://www.google.com/maps?cid=15791159538290549542,website_then_google_profile,www.ochbuffalo.org,eligibility_review_block:d8943c6ce852d028,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Buffalo_NY_L:google:cid:4884419086949519441,Buffalo_NY_L,google:cid:4884419086949519441,The Cardiac Connection,"5427 Transit Rd, Williamsville, NY 14221",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-639-0200,,,,42.9942116,-78.6968122,https://www.google.com/maps?cid=4884419086949519441,google_profile_only,,eligibility_review_block:41efcc276edea1f7,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Eureka_CA_S:google:cid:5485192789650701152,Eureka_CA_S,google:cid:5485192789650701152,Eureka Health Center- United Indian Health Services,"2505 Lucas St Ste a, Eureka, CA 95501",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-442-0380,unitedindianhealthservices.org,http://unitedindianhealthservices.org/,6.0,40.7914404,-124.1393086,https://www.google.com/maps?cid=5485192789650701152,website_then_google_profile,unitedindianhealthservices.org,eligibility_review_block:6f8050add09e52aa,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Eureka_CA_S:google:cid:14667082976660505393,Eureka_CA_S,google:cid:14667082976660505393,Eureka VA Clinic,"930 W Harris St, Eureka, CA 95501",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-269-7500,www.va.gov,https://www.va.gov/san-francisco-health-care/locations/eureka-va-clinic/,30.0,40.7812224,-124.1813806,https://www.google.com/maps?cid=14667082976660505393,website_then_google_profile,www.va.gov,eligibility_review_block:158705282396dbfd,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Eureka_CA_S:google:cid:12163677498635139494,Eureka_CA_S,google:cid:12163677498635139494,Open door clinic,"3rd St, Eureka, CA 95501",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-443-4666,opendoorhealth.com,https://opendoorhealth.com/,3.0,40.804664,-124.1587569,https://www.google.com/maps?cid=12163677498635139494,website_then_google_profile,opendoorhealth.com,eligibility_review_block:619971a47933ebbf,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:FortBragg_CA_S:google:cid:14917014621510948541,FortBragg_CA_S,google:cid:14917014621510948541,"Mendocino Coast Clinics, Inc","205 South St, Fort Bragg, CA 95437",maps_core|maps_specialist,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-964-1251,mendocinocoastclinics.org,http://mendocinocoastclinics.org/,39.0,39.4316044,-123.8037061,https://www.google.com/maps?cid=14917014621510948541,website_then_google_profile,mendocinocoastclinics.org,eligibility_review_block:2339edbd9a7901c4,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:14523467718029744471,LA_CA_L,google:cid:14523467718029744471,"APLA Health Center, Long Beach","1043 Elm Ave #302, Long Beach, CA 90813",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1562-247-7740,aplahealth.org,https://aplahealth.org/locations/apla-health-center-long-beach/,84.0,33.779705,-118.188409,https://www.google.com/maps?cid=14523467718029744471,website_then_google_profile,aplahealth.org,eligibility_review_block:5b6be2e06fc03bf0,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:14508613773664398805,LA_CA_L,google:cid:14508613773664398805,"APLA Health, Gleicher/Chen Health Center, Baldwin Hills","3743 S La Brea Ave, Los Angeles, CA 90016",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1323-329-9900,aplahealth.org,https://aplahealth.org/locations/gleicher-chen-health-center-baldwin-hills/,71.0,34.018727,-118.356329,https://www.google.com/maps?cid=14508613773664398805,website_then_google_profile,aplahealth.org,eligibility_review_block:5b6be2e06fc03bf0,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:8733211690348049313,LA_CA_L,google:cid:8733211690348049313,"AltaMed Medical and Dental Group - Pasadena, Fair Oaks","1855 N Fair Oaks Ave #200, Pasadena, CA 91103",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,medical,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1888-499-9303,www.altamed.org,https://www.altamed.org/,55.0,34.1775571,-118.151189,https://www.google.com/maps?cid=8733211690348049313,website_then_google_profile,www.altamed.org,eligibility_review_block:ecc2ea6e4ea31de8,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:10671460001844304829,LA_CA_L,google:cid:10671460001844304829,Artur Arkelakyan,"905 S Lake St STE 102, Burbank, CA 91502",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-859-7979,coastlanddental.com,https://coastlanddental.com/about/dr-artur-arkelakyan/,1.0,34.1694336,-118.3061976,https://www.google.com/maps?cid=10671460001844304829,website_then_google_profile,coastlanddental.com,eligibility_review_block:27d13c04ae8a79d4,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:14327273828255401603,LA_CA_L,google:cid:14327273828255401603,Comprehensive Community Health Centers - CCHC Glendale,"801 S Chevy Chase Dr #250, Glendale, CA 91205",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-265-2264,cchccenters.org,https://cchccenters.org/,520.0,34.1366539,-118.2402801,https://www.google.com/maps?cid=14327273828255401603,website_then_google_profile,cchccenters.org,eligibility_review_block:827d8844f8496075,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:10967843234449240540,LA_CA_L,google:cid:10967843234449240540,Dr. Fouy Chau,"5363 Balboa Blvd Ste 328, Encino, CA 91316",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,,,,2.0,34.1687459,-118.502047,https://www.google.com/maps?cid=10967843234449240540,google_profile_only,,eligibility_review_block:7b15ab25d1c44c08,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:5006005254849634573,LA_CA_L,google:cid:5006005254849634573,Dr. Martin Galstyan,"813 Fair Oaks Ave, South Pasadena, CA 91030",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1626-593-0053,,,1.0,34.1163384,-118.150714,https://www.google.com/maps?cid=5006005254849634573,google_profile_only,,eligibility_review_block:15c0309c3c9fc3b9,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
