requested_location,profile_key,clinic_key,observed_sources,observed_source_count,observed_categories,observed_source_decisions,preliminary_profile_status,profile_status_basis,cid,place_id,title,category,address,zip,latitude,longitude,phone,domain,url,votes_count,observation_count,market_assignment_status,eligibility_review_status,prior_manual_profile_decision,prior_manual_decision_evidence,prior_manual_evidence_url,prior_manual_reviewed_on
Atlanta_GA_L,google:cid:10631085422292529545,google:cid:10631085422292529545,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10631085422292529545,ChIJ__-DcFkJ9YgRiXGUnN0ziZM,Dr. Joseph Attardo,Dentist,"80 Perimeter Center Pl, Dunwoody, GA 30346",30346,33.9295137,-84.3405861,+1678-248-3566,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10639774535787168325,google:cid:10639774535787168325,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10639774535787168325,ChIJG1NAve8d9YgRRULXf5ESqJM,Edwards Letisha DDS,Dentist,"2440 Fairburn Rd SW, Atlanta, GA 30331",30331,33.6880581,-84.5111235,+1404-349-7777,www.familyandchildrensdentistry.com,http://www.familyandchildrensdentistry.com/,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10646202962412118883,google:cid:10646202962412118883,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10646202962412118883,ChIJBw6fQTMO9YgRYyNJNTDpvpM,Abes Marshall S DDS,Dentist,"5135 Jett Forest Trail NW, Atlanta, GA 30327",30327,33.8948701,-84.4234247,+1404-843-1088,,,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10672758366977834826,google:cid:10672758366977834826,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10672758366977834826,ChIJt3HwQvUF9YgRSr9KJTBBHZQ,Kandalkar Swati M DDS,Dentist,"3330 Piedmont Rd NE #16, Atlanta, GA 30305",30305,33.8457944,-84.3742748,+1404-237-5330,,,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:1067753325997191846,google:cid:1067753325997191846,business_listings|maps_core,2,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,1067753325997191846,ChIJ98UKmpAC9YgRpvLNJ_5r0Q4,AApoLLo Dental Centers,Dentist,"2685 Metropolitan Pkwy SW Suite J 1, Atlanta, GA 30315",30315,33.682340499999995,-84.4090866,+1404-762-9615,www.aapollodental.com,http://www.aapollodental.com/,109.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10681885581326990444,google:cid:10681885581326990444,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10681885581326990444,ChIJLaY5YLMH9YgRbLxcVleuPZQ,Heckman Heidi,Dentist,"2910 N Druid Hills Rd # K, Atlanta, GA 30329",30329,33.8170307,-84.3102499,+1404-634-7559,,,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10698637041330013036,google:cid:10698637041330013036,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10698637041330013036,ChIJ_zGq_2YE9YgRbMNPjbQxeZQ,George Michaels DDS,Dentist,"845 Spring St NW # B1, Atlanta, GA 30308",30308,33.7777592,-84.3886251,+1404-685-3100,www.midcitydentistry.net,https://www.midcitydentistry.net/,3.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10715095369632120326,google:cid:10715095369632120326,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10715095369632120326,ChIJFYJ5gImX9YgRBv5auXeqs5Q,Dr. Tyler Haeffs,Dentist,"5555 Peachtree Dunwoody Rd NE, Atlanta, GA 30342",30342,33.906198499999995,-84.3518995,+1404-252-5626,www.sandyspringsoms.com,https://www.sandyspringsoms.com/our-team/,1.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:1073938262116604793,google:cid:1073938262116604793,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,1073938262116604793,ChIJm445CkwJ9YgReRsp0Chl5w4,Leavitt John DDS,Dentist,"1155 Hammond Dr, Atlanta, GA 30328",30328,33.9182073,-84.3499964,+1678-947-6077,www.dentfirst.com,http://www.dentfirst.com/,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10761469226090669766,google:cid:10761469226090669766,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10761469226090669766,ChIJWXK8tv-T9YgRxqZukj5rWJU,Craniofacial Pain & Dental Sleep Center of Georgia - Dr. Mayoor Patel,Dentist,"200 Ashford Center N #195, Atlanta, GA 30338",30338,33.9426353,-84.3366551,+1678-899-6076,atlantaheadachetmjpain.com,https://atlantaheadachetmjpain.com/,348.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10811699869747327784,google:cid:10811699869747327784,maps_specialist,1,Prosthodontist,reviewed_include,include_dental_provider,reviewed_include_from_at_least_one_exact_profile_source,10811699869747327784,ChIJuUonx0gQ9YgRKDNtqr_fCpY,Dr. David Zelby,Prosthodontist,,,33.8830925,-84.3733936,+1404-835-7555,www.davidzelbydds.com,https://www.davidzelbydds.com/contact,55.0,1,maps_missing_zip,needs_geography,,,,
Atlanta_GA_L,google:cid:10812151511374619978,google:cid:10812151511374619978,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10812151511374619978,ChIJkSfWXwMf9YgRSuUvrYN6DJY,Pain Away Dentistry,Dental clinic,"5626 Fulton Industrial Blvd SW #120, Atlanta, GA 30336",30336,33.7324764,-84.56764059999999,+1404-349-7730,www.painawaydentistry.com,http://www.painawaydentistry.com/,23.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10842347318256032947,google:cid:10842347318256032947,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10842347318256032947,ChIJM6hIbqYJ9YgRs1wP1HDBd5Y,Right Smile Center Chamblee,Dentist,"3781 Chamblee Dunwoody Rd, Chamblee, GA 30341",30341,33.9012734,-84.3076664,+1770-455-6076,www.rightsmilecenter.com,http://www.rightsmilecenter.com/,19.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:1086374047723338559,google:cid:1086374047723338559,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,1086374047723338559,ChIJLzMkbhwP9YgRP7vAx3CTEw8,The Campbell Dental Group,Dentist,"4840 Roswell Rd # A100, Atlanta, GA 30342",30342,33.8869096,-84.382165,+1404-256-0009,www.thecampbelldentalgroup.com,https://www.thecampbelldentalgroup.com/,201.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10876106340158361361,google:cid:10876106340158361361,business_listings|maps_core,2,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10876106340158361361,ChIJt9RlV2ED9YgREU-DoBex75Y,Collins Family Dentistry,Dental clinic,"759 M.L.K. Jr Dr NW, Atlanta, GA 30314",30314,33.7549695,-84.4123422,+1844-578-1789,,,55.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:1090450831608148375,google:cid:1090450831608148375,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,1090450831608148375,ChIJ5S3-zY4D9YgRl3EI_0APIg8,"Dr. Michael A. Burnham, DDS",Dentist,"80 Jesse Hill Jr Dr SE, Atlanta, GA 30303",30303,33.7520615,-84.38219769999999,+1404-616-5800,www.gradyhealth.org,http://www.gradyhealth.org/,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10921689741269569104,google:cid:10921689741269569104,business_listings|maps_core|maps_specialist,3,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10921689741269569104,ChIJo4Ey6D0D9YgRUI5mP_SikZc,Madison Yards Family Dentistry,Dentist,"955 Memorial Dr SE Ste 534, Atlanta, GA 30316",30316,33.7463798,-84.3563308,+1404-836-4595,madisonyardsdentistry.com,https://madisonyardsdentistry.com/contact-dentist,768.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10928757966126877799,google:cid:10928757966126877799,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10928757966126877799,ChIJt-Ld8BAQ9YgRZ4w2l3e_qpc,Atlanta Smiles & Wellness,Dentist,"4405 Northside Pkwy NW Unit 110, Atlanta, GA 30327",30327,33.8684605,-84.44952889999999,+1404-262-7733,www.atlantasmiles.com,https://www.atlantasmiles.com/?y_source=1_MjQ2MTUyNDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,461.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10929614540154455032,google:cid:10929614540154455032,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10929614540154455032,ChIJ_f9tOR0J9YgR-MPZRYTKrZc,Happy Teeth,Dentist,"2221 Johnson Ferry Rd NE, Atlanta, GA 30319",30319,33.8908516,-84.323554,,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10951797591913468269,google:cid:10951797591913468269,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10951797591913468269,ChIJRzKLgMAI9YgRbRH7feKZ_Jc,Snodental - Brookhaven,Dentist,"4260 Peachtree Rd NE #200, Brookhaven, GA 30319",30319,33.867627299999995,-84.3358363,+1404-968-9929,www.snodentalco.com,https://www.snodentalco.com/,83.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10985339048060375690,google:cid:10985339048060375690,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10985339048060375690,ChIJe64fUegL9YgRitLdUKnDc5g,Smile Doctors Orthodontics,Orthodontist,"5501 Chamblee Dunwoody Rd, Dunwoody, GA 30338",30338,33.9481296,-84.3336717,+1678-240-4323,smiledoctors.com,https://smiledoctors.com/locations/dunwoody-chamblee-dunwoody/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=DWGA,65.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:10997010766040720947,google:cid:10997010766040720947,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,10997010766040720947,ChIJxURF1FPj9IgRM-YA7QY7nZg,Franklin Dental & Braces,Dentist,"5495 Old National Hwy, Atlanta, GA 30349",30349,33.6061438,-84.4719109,+1470-441-7874,www.franklindentalgroup.com,https://www.franklindentalgroup.com/locations/college-park-ga/,737.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11002555881254525726,google:cid:11002555881254525726,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11002555881254525726,ChIJHfTmOpgD9YgRHpuPq0fusJg,"LafayeTeethWhitening & Gems,LLC",Dental clinic,"183 Mount Zion Rd Apt3308, Atlanta, GA 30354",30354,33.671323099999995,-84.3877969,,linktr.ee,https://linktr.ee/lafayeteethwhiteninggemsllc,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11002974324595116858,google:cid:11002974324595116858,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11002974324595116858,ChIJu6ibBAgM9YgROks8Gtpqspg,Boyd Family Dentistry,Dentist,"7000 Peachtree Dunwoody Rd NE, Atlanta, GA 30328",30328,33.946934299999995,-84.35449249999999,+1770-351-9222,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:1100822796617324020,google:cid:1100822796617324020,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,1100822796617324020,ChIJu6ibBAgM9YgR9BUHSYDoRg8,"North Springs Family Dentistry: Dr. Russell L. Boyd, D.M.D",Dentist,"7000 Peachtree Dunwoody Rd NE #100, Atlanta, GA 30328",30328,33.946934299999995,-84.35449249999999,+1770-351-9222,,,178.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11028229034334025317,google:cid:11028229034334025317,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11028229034334025317,ChIJi3olS3gJ9YgRZfYgbeAjDJk,Coulter Charles O DDS,Dentist,"4536 Chamblee Dunwoody Rd #211, Atlanta, GA 30338",30338,33.9236295,-84.31477799999999,+1770-455-1238,,,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11031344919365661188,google:cid:11031344919365661188,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11031344919365661188,ChIJ__-_aVoF9YgRBLKZ8cE1F5k,"James A Stansbury, DDS PC",Dentist,"3200 Downwood Cir NW #130, Atlanta, GA 30327",30327,33.8418988,-84.4265429,+1404-355-1150,www.facebook.com,https://www.facebook.com/stansburydds/,13.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11044235777924533989,google:cid:11044235777924533989,maps_specialist,1,Veterinarian,reviewed_exclude,exclude_non_dentist_category,reviewed_exclude_applied_to_exact_google_profile,11044235777924533989,ChIJIcvGJ-Mb9YgR5Q7a1uwBRZk,Veterinary Dental Specialty of Atlanta,Veterinarian,"1940 Moores Mill Rd NW, Atlanta, GA 30318",30318,33.8218503,-84.449562,+1404-383-2120,vetdentalspecialtyatl.com,https://vetdentalspecialtyatl.com/?utm_source=gmb&utm_medium=organic,8.0,1,eligible_target_zip,manual_category_review,,,,
Atlanta_GA_L,google:cid:11080921010553841723,google:cid:11080921010553841723,business_listings,1,Pediatric dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11080921010553841723,ChIJVQeA3-Sn9YgRO2g5KvNWx5k,Dr. Wesley Powell,Pediatric dentist,"2244 Henderson Mill Rd Ste 300 suite 300, Atlanta, GA 30345",30345,33.8500506,-84.2584933,+1770-934-5900,www.childteen.com,http://www.childteen.com/,34.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11085259445198486597,google:cid:11085259445198486597,business_listings,1,Health and beauty shop,needs_category_review,pending_manual_review,unreviewed_or_conflicting_category_evidence,11085259445198486597,ChIJ43YE-OcF9YgRRXwZsrvA1pk,Smile Direct Club,Health and beauty shop,"Located in Peachtree Offices, 3355 Lenox Rd NE Suite 750, Atlanta, GA 30326",30326,33.846719799999995,-84.3579821,+1800-688-4010,smiledirectclub.com,https://smiledirectclub.com/location?shop=Atlanta%20-%20Buckhead%20Lenox&shopId=4a3982e2-1c0d-475f-8ffd-b33206a658e7,1657.0,1,eligible_target_zip,manual_category_review,,,,
Atlanta_GA_L,google:cid:11111924712324913427,google:cid:11111924712324913427,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11111924712324913427,ChIJmRMa5WMP9YgRE9kCAad8NZo,Brady Gordon B DDS,Dentist,"3580 Piedmont Rd NE Unit 207, Atlanta, GA 30305",30305,33.8519857,-84.3810438,+1404-233-5385,georgia-oms.com,http://georgia-oms.com/,3.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11142589545657564645,google:cid:11142589545657564645,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11142589545657564645,ChIJm445CkwJ9YgR5X3m4iduopo,Debowsky Bryan DDS,Dentist,"1155 Hammond Dr, Atlanta, GA 30328",30328,33.9182073,-84.3499964,+1770-671-0001,www.dentfirst.com,http://www.dentfirst.com/,,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11148781676326213464,google:cid:11148781676326213464,maps_specialist,1,Medical clinic,reviewed_include,include_dental_provider,reviewed_include_from_at_least_one_exact_profile_source,11148781676326213464,ChIJTUM1PIkH9YgRWNfOp91tuJo,Rockwell Oral and Facial Surgery,Medical clinic,"675 N Highland Ave NE Ste 100, Atlanta, GA 30306",30306,33.7725295,-84.3519237,+1678-732-9413,www.rockwelloralsurgeryatlanta.com,http://www.rockwelloralsurgeryatlanta.com/,763.0,1,eligible_target_zip,manual_category_review,,,,
Atlanta_GA_L,google:cid:11149074434533739660,google:cid:11149074434533739660,business_listings|maps_core,2,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11149074434533739660,ChIJfY4e-D4Q9YgRjMzFvCB4uZo,Vinings Dental Care.,Dental clinic,"3220 Cobb Pkwy SE Unit 205, Atlanta, GA 30339",30339,33.8735962,-84.45669699999999,+1770-541-6511,,,4.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11162007247678099166,google:cid:11162007247678099166,business_listings|maps_specialist,2,Oral surgeon,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11162007247678099166,ChIJ___Pr44D9YgR3k4w8nNq55o,Robert Safwat Attia,Oral surgeon,"80 Jesse Hill Jr Dr SE, Atlanta, GA 30303",30303,33.7519539,-84.3811999,+1404-616-4123,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11164829712416783158,google:cid:11164829712416783158,business_listings|maps_specialist,2,Pediatric dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11164829712416783158,ChIJQ4oKLZoP9YgRNjtUOnhx8Zo,Grin Gallery Pediatric Dentistry,Pediatric dentist,"4920 Roswell Rd NE Ste 40, Atlanta, GA 30342",30342,33.8899175,-84.3832808,+1404-458-9908,gringallerykids.com,https://gringallerykids.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,194.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11171916879865051718,google:cid:11171916879865051718,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11171916879865051718,ChIJ375P6zgE9YgRRvqL_DWfCps,J. Patrick J Posey DMD,Dentist,"3495 Piedmont Rd NE Bldg 10, St 120, Atlanta, GA 30305",30305,33.8525601,-84.37571009999999,+1404-261-8121,jpatrickposeydmd.com,http://jpatrickposeydmd.com/,698.0,1,eligible_target_zip,include_dental_provider,,,,
Atlanta_GA_L,google:cid:11173310604707095557,google:cid:11173310604707095557,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,11173310604707095557,ChIJiwIdakwJ9YgRBeSr1suSD5s,Dr. Michael A. Bens DMD,Dentist,"6111 Peachtree Dunwoody Rd NE Bldg D, Suite 101, Sandy Springs, GA 30328",30328,33.9216124,-84.3494833,+1770-913-0703,www.atlantasmilemakers.com,http://www.atlantasmilemakers.com/,45.0,2,eligible_target_zip,include_dental_provider,,,,
